WEB_ADDRESS,RECALL_NUMBER,PRODUCT_DESCRIPTION,TRADE_NAME,RECALL_CLASS,CENTER,CENTER_CLASSIFICATION_DT,POSTED_INTERNET_DT,TERMINATION_DT,FIRM_NAME,MANUFACTURER_RECALL_REASON
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214520,Z-2147-2025,"Brand Name: EMPOWR Dual Mobility""
Product Name: EMPOWR Acetabular, Dual Mobility, Poly Bearing, ID28, OD40
Model/Catalog Number: 952-28-40E
Software Version: NA
Product Description: The EMPOWR Dual Mobility"" system is compatible with the EMPOWR Acetabular¿ system, 28mm femoral heads and all hip stems
Component: NA
","EMPOWR Dual Mobility""",2,CDRH,2025/07/21 ,2025/07/21 21:06:35,,"Encore Medical, LP","Due to packaging discrepancy with the incorrect tibial inserts/implants being packaged. Issued discovered via a customer complaint.
"
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214144,Z-2139-2025,"Blue Silicone, Reusable Silicone Seal 6 - 12 FR.  Model Number: CS-B612.  

The reusable silicone seals fit over the biopsy port of endoscopes to seal off the working channel. Some contain a lumen which allows instruments to be passed through the seal and minimize or prevent fluid leakage during endoscopic procedures.
",Blue Silicone,2,CDRH,2025/07/21 ,2025/07/21 21:06:46,,Olympus Corporation of the Americas,Discrepancies between sterilization instructions in the Japanese language product package inserts and those published in the manufacturer product Instructions For Use (IFU). 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214149,Z-2144-2025,"Ellik Latex Bulb, Ellik Evacuator. Model Number: 194-2. 

The Ellik Evacuator and adapter accessories are compatible with Gyrus ACMI Elite and Elite 2 Resection Sheaths.
",Ellik Latex Bulb,2,CDRH,2025/07/21 ,2025/07/21 21:06:46,,Olympus Corporation of the Americas,Discrepancies between sterilization instructions in the Japanese language product package inserts and those published in the manufacturer product Instructions For Use (IFU). 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214147,Z-2142-2025,"Tubing for Male Connector 194, Ellik Evacuator. Model Number: 190-4.

The Ellik Evacuator and adapter accessories are compatible with Gyrus ACMI Elite and Elite 2 Resection Sheaths.
",Tubing for Male Connector 194,2,CDRH,2025/07/21 ,2025/07/21 21:06:46,,Olympus Corporation of the Americas,Discrepancies between sterilization instructions in the Japanese language product package inserts and those published in the manufacturer product Instructions For Use (IFU). 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214521,Z-2148-2025,"Brand Name: EMPOWR Dual Mobility""
Product Name: EMPOWR Acetabular, Dual Mobility, Poly Bearing, ID28, OD42
Model/Catalog Number: 952-28-42F
Software Version: NA
Product Description: The EMPOWR Dual Mobility"" system is compatible with the EMPOWR Acetabular¿ system, 28mm femoral heads and all hip stems
Component: NA
","EMPOWR Dual Mobility""",2,CDRH,2025/07/21 ,2025/07/21 21:06:35,,"Encore Medical, LP","Due to packaging discrepancy with the incorrect tibial inserts/implants being packaged. Issued discovered via a customer complaint.
"
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214145,Z-2140-2025,"Green Silicone Seal for Accessories, Reusable Silicone Seal 0 - 7 FR. Model Number: CS-G7.


The reusable silicone seals fit over the biopsy port of endoscopes to seal off the working channel. Some contain a lumen which allows instruments to be passed through the seal and minimize or prevent fluid leakage during endoscopic procedures.
",Green Silicone Seal for Accessories,2,CDRH,2025/07/21 ,2025/07/21 21:06:46,,Olympus Corporation of the Americas,Discrepancies between sterilization instructions in the Japanese language product package inserts and those published in the manufacturer product Instructions For Use (IFU). 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214445,Z-2138-2025,"Natus Brain Monitor Breakout Box, Part Number 021911; full-montage standard electroencephalograph",Natus Brain Monitor Breakout Box,2,CDRH,2025/07/18 17:27:22,2025/07/18 21:06:31,,"Natus Neurology DBA Excel Tech., Ltd. (XLTEK)",Natus received two complaints of left side labeling show impedance for right side.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215023,Z-2117-2025,Portable X-ray system,"DIOX-602, Portable X-ray system
",2,CDRH,2025/07/18 13:09:09,2025/07/18 21:06:40,,"DIGIMED CO., LTD",Some DIOX-602 units currently in use within the United States do not meet the minimum SSD requirement of 18 cm.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214371,Z-2134-2025,Azurion 7 M20. Fluoroscopic X-Ray System. ,Azurion 7 M20,2,CDRH,2025/07/18 8:05:35,2025/07/18 21:06:38,,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,Potential for bolts connecting the gearbox to the mounting flange of the C-arm to become loose.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214249,Z-2136-2025,"Endosee System Convenience Kit. Model Number: ES-TRAY. 

Endosee System Convenience Kit

",Endosee System Convenience Kit,2,CDRH,2025/07/18 ,2025/07/18 21:06:36,,"CooperSurgical, Inc.","The HSG Procedure Trays and Endosee System Convenience Kits contain non-sterile iodine pouches, however the peel away lid labels incorrectly identify the iodine pouches as sterile. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214250,Z-2137-2025,"Endosee System Convenience Kit with IV Tube. Model Number: ES-TRAY-IV.

Endosee System Convenience Kit with IV Tube.

",Endosee System Convenience Kit with IV Tube,2,CDRH,2025/07/18 ,2025/07/18 21:06:36,,"CooperSurgical, Inc.","The HSG Procedure Trays and Endosee System Convenience Kits contain non-sterile iodine pouches, however the peel away lid labels incorrectly identify the iodine pouches as sterile. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214284,Z-2132-2025,Discovery MR750w 3.0T,GE Healthcare Signa Architect,2,CDRH,2025/07/18 ,2025/07/18 21:06:28,,"GE Medical Systems, LLC","GE HealthCare has become aware that gradient coils for certain MR systems (see affected product list in this letter), under specific conditions, can produce elevated acoustic noise during scanning. As a result, acoustic levels can exceed 99dB, the limit established by International Electrotechnical Commission (IEC 60601-2-33) when using hearing protection with a Noise Reduction Rating (NRR) of 29dB, as currently required in the Operator Manual."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214283,Z-2131-2025,SIGNA Architect AIR,GE Healthcare Signa Architect,2,CDRH,2025/07/18 ,2025/07/18 21:06:28,,"GE Medical Systems, LLC","GE HealthCare has become aware that gradient coils for certain MR systems (see affected product list in this letter), under specific conditions, can produce elevated acoustic noise during scanning. As a result, acoustic levels can exceed 99dB, the limit established by International Electrotechnical Commission (IEC 60601-2-33) when using hearing protection with a Noise Reduction Rating (NRR) of 29dB, as currently required in the Operator Manual."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214285,Z-2133-2025,SIGNA PET/MR,GE Healthcare Signa Architect,2,CDRH,2025/07/18 ,2025/07/18 21:06:28,,"GE Medical Systems, LLC","GE HealthCare has become aware that gradient coils for certain MR systems (see affected product list in this letter), under specific conditions, can produce elevated acoustic noise during scanning. As a result, acoustic levels can exceed 99dB, the limit established by International Electrotechnical Commission (IEC 60601-2-33) when using hearing protection with a Noise Reduction Rating (NRR) of 29dB, as currently required in the Operator Manual."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214248,Z-2135-2025,"HSG Procedure Tray. Model Number: 6050T. 

The HSG Procedure Tray is for use in hysterosalpingography and sonohysterography procedures.
",HSG Procedure Tray,2,CDRH,2025/07/18 ,2025/07/18 21:06:36,,"CooperSurgical, Inc.","The HSG Procedure Trays and Endosee System Convenience Kits contain non-sterile iodine pouches, however the peel away lid labels incorrectly identify the iodine pouches as sterile. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214282,Z-2130-2025,SIGNA Architect,GE Healthcare Signa Architect,2,CDRH,2025/07/18 ,2025/07/18 21:06:28,,"GE Medical Systems, LLC","GE HealthCare has become aware that gradient coils for certain MR systems (see affected product list in this letter), under specific conditions, can produce elevated acoustic noise during scanning. As a result, acoustic levels can exceed 99dB, the limit established by International Electrotechnical Commission (IEC 60601-2-33) when using hearing protection with a Noise Reduction Rating (NRR) of 29dB, as currently required in the Operator Manual."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214353,Z-2126-2025,"Brand Name: EMPOWR 3D KNEE TIBIAL INSERT - E-PLUS
Product Name: EMPOWR 3D KNEETM INS, 11L 12MM, VE
Model/Catalog Number: 341-12-711
Software Version: NA
Product Description: Enovis"" knee devices are intended for treatment of patients who are candidates for knee arthroplasty per the Indication for use. While total knee replacements are not intended to withstand activity levels and loads of normal healthy bone, they are a means of restoring mobility and reducing pain for many patients.
Component: NA
",EMPOWR 3D KNEE TIBIAL INSERT - E-PLUS,2,CDRH,2025/07/17 16:05:28,2025/07/17 21:06:50,,"Encore Medical, LP",Due to packaging discrepancy with the incorrect tibial inserts/implants being packaged.  The use of this product may result in the incorrect product being selected. This could result in a revision surgery if used. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214352,Z-2125-2025,"Brand Name: EMPOWR 3D KNEE TIBIAL INSERT - E-PLUS
Product Name: EMPOWR 3D KNEETM INS, 11L 10MM, VE
Model/Catalog Number: 341-10-711
Software Version: NA
Product Description: Enovis"" knee devices are intended for treatment of patients who are candidates for knee arthroplasty per the Indication for use. While total knee replacements are not intended to withstand activity levels and loads of normal healthy bone, they are a means of restoring mobility and reducing pain for many patients.
Component: NA
",EMPOWR 3D KNEE TIBIAL INSERT - E-PLUS,2,CDRH,2025/07/17 16:05:28,2025/07/17 21:06:50,,"Encore Medical, LP",Due to packaging discrepancy with the incorrect tibial inserts/implants being packaged.  The use of this product may result in the incorrect product being selected. This could result in a revision surgery if used.  
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214616,Z-2127-2025,"Medtronic SmartLink Software loaded on SmartSync Patient Connector, Model Number 24967 with the following software components:  
1.	Azure Astra application, Software Model Number D00U003;  
2.	Percepta Serena Solara application, Software Model Number D00U004;  
3.	Cobalt Crome application, Software Model Number D00U005;  
4.	Micra VR application, Software Model Number D00U006;  
5.	Micra AV application, Software Model Number D00U007;  
6.	Viva Consulta Syncra Advisa Ensura application, Software Model Number D00U008;  
7.	Claria Amplia Compia application, Software Model Number D00U009;  
8.	Evera MRI application, Software Model Number D00U010;  
9.	Visia AF application, Software Model Number D00U011;  
10.	Viva Brava Evera application, Software Model Number D00U012;  
11.	Micra VR2 AV2 application, Software Model Number D00U022.  
",Medtronic SmartLink ,2,CDRH,2025/07/17 13:51:45,2025/07/17 21:06:47,,"Medtronic, Inc.","A software update for Medtronic CareLink SmartSync Device Manager (SmartSync) is now available.  The update eliminates the potential display of an erroneous electrical reset (pop-up) message upon interrogation with a SmartSync Device Manager. The erroneous message indicates an electrical reset has occurred. However, no reset has actually occurred and there are no parameter changes or loss of diagnostics. Prior to this software update, if an erroneous SmartSync message was displayed, confusion regarding the message could have caused a clinician to consider an unnecessary system revision. Medtronic has received 39 reports of this display error with two instances of unnecessary device explant through 30 April 2025.  
"
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214620,Z-2128-2025,"Medtronic SmartLink software loaded on CareLink SmartSync Device Manager, Model Number 24967A with the following software components:  
1.	Azure Astra application, Software Model Number D00U003;  
2.	Percepta Serena Solara application, Software Model Number D00U004;  
3.	Cobalt Crome application, Software Model Number D00U005;  
4.	Micra VR application, Software Model Number D00U006;  
5.	Micra AV application, Software Model Number D00U007;  
6.	Viva Consulta Syncra Advisa Ensura application, Software Model Number D00U008;  
7.	Claria Amplia Compia application, Software Model Number D00U009;  
8.	Evera MRI application, Software Model Number D00U010;  
9.	Visia AF application, Software Model Number D00U011;  
10.	Viva Brava Evera application, Software Model Number D00U012;  
11.	Micra VR2 AV2 application, Software Model Number D00U022.  
",Medtronic CareLink SmartSync,2,CDRH,2025/07/17 13:51:45,2025/07/17 21:06:47,,"Medtronic, Inc.","A software update for Medtronic CareLink SmartSync Device Manager (SmartSync) is now available.  The update eliminates the potential display of an erroneous electrical reset (pop-up) message upon interrogation with a SmartSync Device Manager. The erroneous message indicates an electrical reset has occurred. However, no reset has actually occurred and there are no parameter changes or loss of diagnostics. Prior to this software update, if an erroneous SmartSync message was displayed, confusion regarding the message could have caused a clinician to consider an unnecessary system revision. Medtronic has received 39 reports of this display error with two instances of unnecessary device explant through 30 April 2025.  
"
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214420,Z-2095-2025,"Baxter SIGMA Spectrum Infusion Pump V6, Model Number 35700BAX",Baxter SIGMA Spectrum Infusion Pump V6,1,CDRH,2025/07/17 13:22:01,2025/07/17 21:06:54,,Baxter Healthcare Corporation,Certain Spectrum infusion pumps may have an incorrect version of software.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214421,Z-2096-2025,"Baxter SIGMA Spectrum Infusion Pump V8, Model Number 35700BAX2",Baxter SIGMA Spectrum Infusion Pump V8,1,CDRH,2025/07/17 13:22:01,2025/07/17 21:06:54,,Baxter Healthcare Corporation,Certain Spectrum infusion pumps may have an incorrect version of software.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214524,Z-2124-2025,"KWIK-STIK and LYFO DISK, quality control kit for culture media
Catalog # 0805K and 0805L",KWIK-STIK and LYFO DISK,2,CDRH,2025/07/17 13:14:53,2025/07/17 21:06:51,,Microbiologics Inc,Affected products contain Staphylococcus epidermidis instead of the expected Brevundimonas diminuta. This may cause the user's quality control to fail and delayed diagnosis for the patient.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214351,Z-2123-2025,"VITROS Chemistry Products CHE Slides (Japan);
Catalog Numbers: (1) 684 4074 (90 slides), (2) 684 4138 (300 slides);",VITROS Chemistry Products CHE Slides (Japan),2,CDRH,2025/07/17 9:13:42,2025/07/17 21:06:44,,"Ortho-Clinical Diagnostics, Inc.","Quality control (QC) drift when certain lots of Performance Verifiers (PVs) are used with certain lots of cholinesterase enzyme (CHE) slides. This drift occurs when the PVs are used 2-7 days after reconstitution; however, the label stability claims for the PV fluids is 7 days following reconstitution. This may lead to inaccurate QC results. The use of the PVs when the QC results are outside of the customer s established ranges could result in delayed results for patients due to the need to repeat QC testing or reconstitute new PV fluids and repeat testing. It could also result in erroneous patient results (small positive bias)."
